"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2012","South Dakota","Cigarette Use among Adults","Mental Health","No Mental Distress","18.0","Mild Mental Distress","25.2","0.7"
"2012","Tennessee","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.7","Mild Mental Distress","27.5","1.5"
"2012","Tennessee","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.7","No Mental Distress","21.0","1.9"
"2012","Tennessee","Cigarette Use among Adults","Mental Health","Mild Mental Distress","27.5","Severe Mental Distress","40.7","0.7"
"2012","Tennessee","Cigarette Use among Adults","Mental Health","Mild Mental Distress","27.5","No Mental Distress","21.0","1.3"
"2012","Tennessee","Cigarette Use among Adults","Mental Health","No Mental Distress","21.0","Severe Mental Distress","40.7","0.5"
"2012","Tennessee","Cigarette Use among Adults","Mental Health","No Mental Distress","21.0","Mild Mental Distress","27.5","0.8"
"2012","Texas","Cigarette Use among Adults","Mental Health","Severe Mental Distress","28.7","Mild Mental Distress","19.0","1.5"
"2012","Texas","Cigarette Use among Adults","Mental Health","Severe Mental Distress","28.7","No Mental Distress","15.8","1.8"
"2012","Texas","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.0","Severe Mental Distress","28.7","0.7"
"2012","Texas","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.0","No Mental Distress","15.8","1.2"
"2012","Texas","Cigarette Use among Adults","Mental Health","No Mental Distress","15.8","Severe Mental Distress","28.7","0.6"
"2012","Texas","Cigarette Use among Adults","Mental Health","No Mental Distress","15.8","Mild Mental Distress","19.0","0.8"
"2012","Utah","Cigarette Use among Adults","Mental Health","Severe Mental Distress","21.1","Mild Mental Distress","10.4","2.0"
"2012","Utah","Cigarette Use among Adults","Mental Health","Severe Mental Distress","21.1","No Mental Distress","8.6","2.5"
"2012","Utah","Cigarette Use among Adults","Mental Health","Mild Mental Distress","10.4","Severe Mental Distress","21.1","0.5"
"2012","Utah","Cigarette Use among Adults","Mental Health","Mild Mental Distress","10.4","No Mental Distress","8.6","1.2"
"2012","Utah","Cigarette Use among Adults","Mental Health","No Mental Distress","8.6","Severe Mental Distress","21.1","0.4"
"2012","Utah","Cigarette Use among Adults","Mental Health","No Mental Distress","8.6","Mild Mental Distress","10.4","0.8"
"2012","Vermont","Cigarette Use among Adults","Mental Health","Severe Mental Distress","31.5","Mild Mental Distress","16.3","1.9"
"2012","Vermont","Cigarette Use among Adults","Mental Health","Severe Mental Distress","31.5","No Mental Distress","13.6","2.3"
"2012","Vermont","Cigarette Use among Adults","Mental Health","Mild Mental Distress","16.3","Severe Mental Distress","31.5","0.5"
"2012","Vermont","Cigarette Use among Adults","Mental Health","Mild Mental Distress","16.3","No Mental Distress","13.6","1.2"
"2012","Vermont","Cigarette Use among Adults","Mental Health","No Mental Distress","13.6","Severe Mental Distress","31.5","0.4"
"2012","Vermont","Cigarette Use among Adults","Mental Health","No Mental Distress","13.6","Mild Mental Distress","16.3","0.8"
"2012","Virginia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.0","Mild Mental Distress","19.7","1.6"
"2012","Virginia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.0","No Mental Distress","16.4","2.0"
"2012","Virginia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.7","Severe Mental Distress","32.0","0.6"
"2012","Virginia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.7","No Mental Distress","16.4","1.2"
"2012","Virginia","Cigarette Use among Adults","Mental Health","No Mental Distress","16.4","Severe Mental Distress","32.0","0.5"
"2012","Virginia","Cigarette Use among Adults","Mental Health","No Mental Distress","16.4","Mild Mental Distress","19.7","0.8"
"2012","Washington","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.8","Mild Mental Distress","17.7","1.9"
"2012","Washington","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.8","No Mental Distress","13.6","2.4"
"2012","Washington","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","Severe Mental Distress","32.8","0.5"
"2012","Washington","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","No Mental Distress","13.6","1.3"
"2012","Washington","Cigarette Use among Adults","Mental Health","No Mental Distress","13.6","Severe Mental Distress","32.8","0.4"
"2012","Washington","Cigarette Use among Adults","Mental Health","No Mental Distress","13.6","Mild Mental Distress","17.7","0.8"
"2012","West Virginia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","43.7","Mild Mental Distress","30.2","1.4"
"2012","West Virginia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","43.7","No Mental Distress","23.7","1.8"
"2012","West Virginia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","30.2","Severe Mental Distress","43.7","0.7"
"2012","West Virginia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","30.2","No Mental Distress","23.7","1.3"
"2012","West Virginia","Cigarette Use among Adults","Mental Health","No Mental Distress","23.7","Severe Mental Distress","43.7","0.5"
"2012","West Virginia","Cigarette Use among Adults","Mental Health","No Mental Distress","23.7","Mild Mental Distress","30.2","0.8"
"2012","Wisconsin","Cigarette Use among Adults","Mental Health","Severe Mental Distress","41.3","Mild Mental Distress","20.0","2.1"
"2012","Wisconsin","Cigarette Use among Adults","Mental Health","Severe Mental Distress","41.3","No Mental Distress","16.7","2.5"
"2012","Wisconsin","Cigarette Use among Adults","Mental Health","Mild Mental Distress","20.0","Severe Mental Distress","41.3","0.5"
"2012","Wisconsin","Cigarette Use among Adults","Mental Health","Mild Mental Distress","20.0","No Mental Distress","16.7","1.2"
"2012","Wisconsin","Cigarette Use among Adults","Mental Health","No Mental Distress","16.7","Severe Mental Distress","41.3","0.4"
"2012","Wisconsin","Cigarette Use among Adults","Mental Health","No Mental Distress","16.7","Mild Mental Distress","20.0","0.8"
"2012","Wyoming","Cigarette Use among Adults","Mental Health","Severe Mental Distress","44.7","Mild Mental Distress","22.4","2.0"
"2012","Wyoming","Cigarette Use among Adults","Mental Health","Severe Mental Distress","44.7","No Mental Distress","17.5","2.6"
"2012","Wyoming","Cigarette Use among Adults","Mental Health","Mild Mental Distress","22.4","Severe Mental Distress","44.7","0.5"
"2012","Wyoming","Cigarette Use among Adults","Mental Health","Mild Mental Distress","22.4","No Mental Distress","17.5","1.3"
"2012","Wyoming","Cigarette Use among Adults","Mental Health","No Mental Distress","17.5","Severe Mental Distress","44.7","0.4"
"2012","Wyoming","Cigarette Use among Adults","Mental Health","No Mental Distress","17.5","Mild Mental Distress","22.4","0.8"
"2013","Alabama","Cigarette Use among Adults","Mental Health","Severe Mental Distress","33.0","Mild Mental Distress","21.9","1.5"
"2013","Alabama","Cigarette Use among Adults","Mental Health","Severe Mental Distress","33.0","No Mental Distress","18.3","1.8"
"2013","Alabama","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.9","Severe Mental Distress","33.0","0.7"
"2013","Alabama","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.9","No Mental Distress","18.3","1.2"
"2013","Alabama","Cigarette Use among Adults","Mental Health","No Mental Distress","18.3","Severe Mental Distress","33.0","0.6"
"2013","Alabama","Cigarette Use among Adults","Mental Health","No Mental Distress","18.3","Mild Mental Distress","21.9","0.8"
"2013","Alaska","Cigarette Use among Adults","Mental Health","Severe Mental Distress","38.8","Mild Mental Distress","25.4","1.5"
"2013","Alaska","Cigarette Use among Adults","Mental Health","Severe Mental Distress","38.8","No Mental Distress","19.0","2.0"
"2013","Alaska","Cigarette Use among Adults","Mental Health","Mild Mental Distress","25.4","Severe Mental Distress","38.8","0.7"
"2013","Alaska","Cigarette Use among Adults","Mental Health","Mild Mental Distress","25.4","No Mental Distress","19.0","1.3"
"2013","Alaska","Cigarette Use among Adults","Mental Health","No Mental Distress","19.0","Severe Mental Distress","38.8","0.5"
"2013","Alaska","Cigarette Use among Adults","Mental Health","No Mental Distress","19.0","Mild Mental Distress","25.4","0.7"
"2013","Arizona","Cigarette Use among Adults","Mental Health","Severe Mental Distress","22.3","Mild Mental Distress","19.0","1.2"
"2013","Arizona","Cigarette Use among Adults","Mental Health","Severe Mental Distress","22.3","No Mental Distress","14.1","1.6"
"2013","Arizona","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.0","Severe Mental Distress","22.3","0.9"
"2013","Arizona","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.0","No Mental Distress","14.1","1.3"
"2013","Arizona","Cigarette Use among Adults","Mental Health","No Mental Distress","14.1","Severe Mental Distress","22.3","0.6"
"2013","Arizona","Cigarette Use among Adults","Mental Health","No Mental Distress","14.1","Mild Mental Distress","19.0","0.7"
"2013","Arkansas","Cigarette Use among Adults","Mental Health","Severe Mental Distress","43.8","Mild Mental Distress","29.1","1.5"
"2013","Arkansas","Cigarette Use among Adults","Mental Health","Severe Mental Distress","43.8","No Mental Distress","20.1","2.2"
"2013","Arkansas","Cigarette Use among Adults","Mental Health","Mild Mental Distress","29.1","Severe Mental Distress","43.8","0.7"
"2013","Arkansas","Cigarette Use among Adults","Mental Health","Mild Mental Distress","29.1","No Mental Distress","20.1","1.4"
"2013","Arkansas","Cigarette Use among Adults","Mental Health","No Mental Distress","20.1","Severe Mental Distress","43.8","0.5"
"2013","Arkansas","Cigarette Use among Adults","Mental Health","No Mental Distress","20.1","Mild Mental Distress","29.1","0.7"
"2013","California","Cigarette Use among Adults","Mental Health","Severe Mental Distress","24.1","Mild Mental Distress","12.9","1.9"
"2013","California","Cigarette Use among Adults","Mental Health","Severe Mental Distress","24.1","No Mental Distress","10.1","2.4"
"2013","California","Cigarette Use among Adults","Mental Health","Mild Mental Distress","12.9","Severe Mental Distress","24.1","0.5"
"2013","California","Cigarette Use among Adults","Mental Health","Mild Mental Distress","12.9","No Mental Distress","10.1","1.3"
"2013","California","Cigarette Use among Adults","Mental Health","No Mental Distress","10.1","Severe Mental Distress","24.1","0.4"
"2013","California","Cigarette Use among Adults","Mental Health","No Mental Distress","10.1","Mild Mental Distress","12.9","0.8"
"2013","Colorado","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.0","Mild Mental Distress","18.8","1.7"
"2013","Colorado","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.0","No Mental Distress","14.8","2.2"
"2013","Colorado","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.8","Severe Mental Distress","32.0","0.6"
"2013","Colorado","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.8","No Mental Distress","14.8","1.3"
"2013","Colorado","Cigarette Use among Adults","Mental Health","No Mental Distress","14.8","Severe Mental Distress","32.0","0.5"
"2013","Colorado","Cigarette Use among Adults","Mental Health","No Mental Distress","14.8","Mild Mental Distress","18.8","0.8"
"2013","Connecticut","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.7","Mild Mental Distress","17.7","1.8"
"2013","Connecticut","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.7","No Mental Distress","11.6","2.8"
"2013","Connecticut","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","Severe Mental Distress","32.7","0.5"
"2013","Connecticut","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","No Mental Distress","11.6","1.5"
"2013","Connecticut","Cigarette Use among Adults","Mental Health","No Mental Distress","11.6","Severe Mental Distress","32.7","0.4"
"2013","Connecticut","Cigarette Use among Adults","Mental Health","No Mental Distress","11.6","Mild Mental Distress","17.7","0.7"
"2013","Delaware","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.2","Mild Mental Distress","19.8","1.6"
"2013","Delaware","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.2","No Mental Distress","17.1","1.9"
"2013","Delaware","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.8","Severe Mental Distress","32.2","0.6"
"2013","Delaware","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.8","No Mental Distress","17.1","1.2"
"2013","Delaware","Cigarette Use among Adults","Mental Health","No Mental Distress","17.1","Severe Mental Distress","32.2","0.5"
"2013","Delaware","Cigarette Use among Adults","Mental Health","No Mental Distress","17.1","Mild Mental Distress","19.8","0.9"
"2013","District of Columbia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","39.7","Mild Mental Distress","19.1","2.1"
"2013","District of Columbia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","39.7","No Mental Distress","14.5","2.7"
"2013","District of Columbia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.1","Severe Mental Distress","39.7","0.5"
"2013","District of Columbia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.1","No Mental Distress","14.5","1.3"
"2013","District of Columbia","Cigarette Use among Adults","Mental Health","No Mental Distress","14.5","Severe Mental Distress","39.7","0.4"
"2013","District of Columbia","Cigarette Use among Adults","Mental Health","No Mental Distress","14.5","Mild Mental Distress","19.1","0.8"
"2013","Florida","Cigarette Use among Adults","Mental Health","Severe Mental Distress","26.3","Mild Mental Distress","18.6","1.4"
"2013","Florida","Cigarette Use among Adults","Mental Health","Severe Mental Distress","26.3","No Mental Distress","14.1","1.9"
"2013","Florida","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.6","Severe Mental Distress","26.3","0.7"
"2013","Florida","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.6","No Mental Distress","14.1","1.3"
"2013","Florida","Cigarette Use among Adults","Mental Health","No Mental Distress","14.1","Severe Mental Distress","26.3","0.5"
"2013","Florida","Cigarette Use among Adults","Mental Health","No Mental Distress","14.1","Mild Mental Distress","18.6","0.8"
"2013","Georgia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.7","Mild Mental Distress","20.0","1.8"
"2013","Georgia","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.7","No Mental Distress","15.2","2.4"
"2013","Georgia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","20.0","Severe Mental Distress","36.7","0.5"
"2013","Georgia","Cigarette Use among Adults","Mental Health","Mild Mental Distress","20.0","No Mental Distress","15.2","1.3"
"2013","Georgia","Cigarette Use among Adults","Mental Health","No Mental Distress","15.2","Severe Mental Distress","36.7","0.4"
"2013","Georgia","Cigarette Use among Adults","Mental Health","No Mental Distress","15.2","Mild Mental Distress","20.0","0.8"
"2013","Hawaii","Cigarette Use among Adults","Mental Health","Severe Mental Distress","23.7","Mild Mental Distress","15.3","1.5"
"2013","Hawaii","Cigarette Use among Adults","Mental Health","Severe Mental Distress","23.7","No Mental Distress","11.5","2.1"
"2013","Hawaii","Cigarette Use among Adults","Mental Health","Mild Mental Distress","15.3","Severe Mental Distress","23.7","0.6"
"2013","Hawaii","Cigarette Use among Adults","Mental Health","Mild Mental Distress","15.3","No Mental Distress","11.5","1.3"
"2013","Hawaii","Cigarette Use among Adults","Mental Health","No Mental Distress","11.5","Severe Mental Distress","23.7","0.5"
"2013","Hawaii","Cigarette Use among Adults","Mental Health","No Mental Distress","11.5","Mild Mental Distress","15.3","0.8"
"2013","Idaho","Cigarette Use among Adults","Mental Health","Severe Mental Distress","33.6","Mild Mental Distress","19.3","1.7"
"2013","Idaho","Cigarette Use among Adults","Mental Health","Severe Mental Distress","33.6","No Mental Distress","13.0","2.6"
"2013","Idaho","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.3","Severe Mental Distress","33.6","0.6"
"2013","Idaho","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.3","No Mental Distress","13.0","1.5"
"2013","Idaho","Cigarette Use among Adults","Mental Health","No Mental Distress","13.0","Severe Mental Distress","33.6","0.4"
"2013","Idaho","Cigarette Use among Adults","Mental Health","No Mental Distress","13.0","Mild Mental Distress","19.3","0.7"
"2013","Illinois","Cigarette Use among Adults","Mental Health","Severe Mental Distress","29.0","Mild Mental Distress","17.2","1.7"
"2013","Illinois","Cigarette Use among Adults","Mental Health","Severe Mental Distress","29.0","No Mental Distress","16.3","1.8"
"2013","Illinois","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.2","Severe Mental Distress","29.0","0.6"
"2013","Illinois","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.2","No Mental Distress","16.3","1.1"
"2013","Illinois","Cigarette Use among Adults","Mental Health","No Mental Distress","16.3","Severe Mental Distress","29.0","0.6"
"2013","Illinois","Cigarette Use among Adults","Mental Health","No Mental Distress","16.3","Mild Mental Distress","17.2","0.9"
"2013","Indiana","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.1","Mild Mental Distress","22.3","1.8"
"2013","Indiana","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.1","No Mental Distress","17.7","2.3"
"2013","Indiana","Cigarette Use among Adults","Mental Health","Mild Mental Distress","22.3","Severe Mental Distress","40.1","0.6"
"2013","Indiana","Cigarette Use among Adults","Mental Health","Mild Mental Distress","22.3","No Mental Distress","17.7","1.3"
"2013","Indiana","Cigarette Use among Adults","Mental Health","No Mental Distress","17.7","Severe Mental Distress","40.1","0.4"
"2013","Indiana","Cigarette Use among Adults","Mental Health","No Mental Distress","17.7","Mild Mental Distress","22.3","0.8"
"2013","Iowa","Cigarette Use among Adults","Mental Health","Severe Mental Distress","39.0","Mild Mental Distress","19.0","2.1"
"2013","Iowa","Cigarette Use among Adults","Mental Health","Severe Mental Distress","39.0","No Mental Distress","16.9","2.3"
"2013","Iowa","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.0","Severe Mental Distress","39.0","0.5"
"2013","Iowa","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.0","No Mental Distress","16.9","1.1"
"2013","Iowa","Cigarette Use among Adults","Mental Health","No Mental Distress","16.9","Severe Mental Distress","39.0","0.4"
"2013","Iowa","Cigarette Use among Adults","Mental Health","No Mental Distress","16.9","Mild Mental Distress","19.0","0.9"
"2013","Kansas","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.6","Mild Mental Distress","21.0","1.7"
"2013","Kansas","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.6","No Mental Distress","17.1","2.1"
"2013","Kansas","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.0","Severe Mental Distress","36.6","0.6"
"2013","Kansas","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.0","No Mental Distress","17.1","1.2"
"2013","Kansas","Cigarette Use among Adults","Mental Health","No Mental Distress","17.1","Severe Mental Distress","36.6","0.5"
"2013","Kansas","Cigarette Use among Adults","Mental Health","No Mental Distress","17.1","Mild Mental Distress","21.0","0.8"
"2013","Kentucky","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.2","Mild Mental Distress","27.5","1.5"
"2013","Kentucky","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.2","No Mental Distress","22.7","1.8"
"2013","Kentucky","Cigarette Use among Adults","Mental Health","Mild Mental Distress","27.5","Severe Mental Distress","40.2","0.7"
"2013","Kentucky","Cigarette Use among Adults","Mental Health","Mild Mental Distress","27.5","No Mental Distress","22.7","1.2"
"2013","Kentucky","Cigarette Use among Adults","Mental Health","No Mental Distress","22.7","Severe Mental Distress","40.2","0.6"
"2013","Kentucky","Cigarette Use among Adults","Mental Health","No Mental Distress","22.7","Mild Mental Distress","27.5","0.8"
"2013","Louisiana","Cigarette Use among Adults","Mental Health","Severe Mental Distress","43.6","Mild Mental Distress","26.3","1.7"
"2013","Louisiana","Cigarette Use among Adults","Mental Health","Severe Mental Distress","43.6","No Mental Distress","17.7","2.5"
"2013","Louisiana","Cigarette Use among Adults","Mental Health","Mild Mental Distress","26.3","Severe Mental Distress","43.6","0.6"
"2013","Louisiana","Cigarette Use among Adults","Mental Health","Mild Mental Distress","26.3","No Mental Distress","17.7","1.5"
"2013","Louisiana","Cigarette Use among Adults","Mental Health","No Mental Distress","17.7","Severe Mental Distress","43.6","0.4"
"2013","Louisiana","Cigarette Use among Adults","Mental Health","No Mental Distress","17.7","Mild Mental Distress","26.3","0.7"
"2013","Maine","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.7","Mild Mental Distress","21.5","1.7"
"2013","Maine","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.7","No Mental Distress","16.4","2.2"
"2013","Maine","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.5","Severe Mental Distress","36.7","0.6"
"2013","Maine","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.5","No Mental Distress","16.4","1.3"
"2013","Maine","Cigarette Use among Adults","Mental Health","No Mental Distress","16.4","Severe Mental Distress","36.7","0.4"
"2013","Maine","Cigarette Use among Adults","Mental Health","No Mental Distress","16.4","Mild Mental Distress","21.5","0.8"
"2013","Maryland","Cigarette Use among Adults","Mental Health","Severe Mental Distress","31.3","Mild Mental Distress","17.7","1.8"
"2013","Maryland","Cigarette Use among Adults","Mental Health","Severe Mental Distress","31.3","No Mental Distress","13.4","2.3"
"2013","Maryland","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","Severe Mental Distress","31.3","0.6"
"2013","Maryland","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","No Mental Distress","13.4","1.3"
"2013","Maryland","Cigarette Use among Adults","Mental Health","No Mental Distress","13.4","Severe Mental Distress","31.3","0.4"
"2013","Maryland","Cigarette Use among Adults","Mental Health","No Mental Distress","13.4","Mild Mental Distress","17.7","0.8"
"2013","Massachusetts","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.0","Mild Mental Distress","17.7","1.8"
"2013","Massachusetts","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.0","No Mental Distress","13.0","2.5"
"2013","Massachusetts","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","Severe Mental Distress","32.0","0.6"
"2013","Massachusetts","Cigarette Use among Adults","Mental Health","Mild Mental Distress","17.7","No Mental Distress","13.0","1.4"
"2013","Massachusetts","Cigarette Use among Adults","Mental Health","No Mental Distress","13.0","Severe Mental Distress","32.0","0.4"
"2013","Massachusetts","Cigarette Use among Adults","Mental Health","No Mental Distress","13.0","Mild Mental Distress","17.7","0.7"
"2013","Michigan","Cigarette Use among Adults","Mental Health","Severe Mental Distress","38.5","Mild Mental Distress","21.9","1.8"
"2013","Michigan","Cigarette Use among Adults","Mental Health","Severe Mental Distress","38.5","No Mental Distress","17.7","2.2"
"2013","Michigan","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.9","Severe Mental Distress","38.5","0.6"
"2013","Michigan","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.9","No Mental Distress","17.7","1.2"
"2013","Michigan","Cigarette Use among Adults","Mental Health","No Mental Distress","17.7","Severe Mental Distress","38.5","0.5"
"2013","Michigan","Cigarette Use among Adults","Mental Health","No Mental Distress","17.7","Mild Mental Distress","21.9","0.8"
"2013","Minnesota","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.7","Mild Mental Distress","20.3","1.6"
"2013","Minnesota","Cigarette Use among Adults","Mental Health","Severe Mental Distress","32.7","No Mental Distress","15.3","2.1"
"2013","Minnesota","Cigarette Use among Adults","Mental Health","Mild Mental Distress","20.3","Severe Mental Distress","32.7","0.6"
"2013","Minnesota","Cigarette Use among Adults","Mental Health","Mild Mental Distress","20.3","No Mental Distress","15.3","1.3"
"2013","Minnesota","Cigarette Use among Adults","Mental Health","No Mental Distress","15.3","Severe Mental Distress","32.7","0.5"
"2013","Minnesota","Cigarette Use among Adults","Mental Health","No Mental Distress","15.3","Mild Mental Distress","20.3","0.8"
"2013","Mississippi","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.9","Mild Mental Distress","25.8","1.4"
"2013","Mississippi","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.9","No Mental Distress","21.7","1.7"
"2013","Mississippi","Cigarette Use among Adults","Mental Health","Mild Mental Distress","25.8","Severe Mental Distress","36.9","0.7"
"2013","Mississippi","Cigarette Use among Adults","Mental Health","Mild Mental Distress","25.8","No Mental Distress","21.7","1.2"
"2013","Mississippi","Cigarette Use among Adults","Mental Health","No Mental Distress","21.7","Severe Mental Distress","36.9","0.6"
"2013","Mississippi","Cigarette Use among Adults","Mental Health","No Mental Distress","21.7","Mild Mental Distress","25.8","0.8"
"2013","Missouri","Cigarette Use among Adults","Mental Health","Severe Mental Distress","42.7","Mild Mental Distress","21.9","1.9"
"2013","Missouri","Cigarette Use among Adults","Mental Health","Severe Mental Distress","42.7","No Mental Distress","18.1","2.4"
"2013","Missouri","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.9","Severe Mental Distress","42.7","0.5"
"2013","Missouri","Cigarette Use among Adults","Mental Health","Mild Mental Distress","21.9","No Mental Distress","18.1","1.2"
"2013","Missouri","Cigarette Use among Adults","Mental Health","No Mental Distress","18.1","Severe Mental Distress","42.7","0.4"
"2013","Missouri","Cigarette Use among Adults","Mental Health","No Mental Distress","18.1","Mild Mental Distress","21.9","0.8"
"2013","Montana","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.6","Mild Mental Distress","18.5","2.0"
"2013","Montana","Cigarette Use among Adults","Mental Health","Severe Mental Distress","36.6","No Mental Distress","16.2","2.3"
"2013","Montana","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.5","Severe Mental Distress","36.6","0.5"
"2013","Montana","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.5","No Mental Distress","16.2","1.1"
"2013","Montana","Cigarette Use among Adults","Mental Health","No Mental Distress","16.2","Severe Mental Distress","36.6","0.4"
"2013","Montana","Cigarette Use among Adults","Mental Health","No Mental Distress","16.2","Mild Mental Distress","18.5","0.9"
"2013","Nebraska","Cigarette Use among Adults","Mental Health","Severe Mental Distress","35.2","Mild Mental Distress","19.3","1.8"
"2013","Nebraska","Cigarette Use among Adults","Mental Health","Severe Mental Distress","35.2","No Mental Distress","15.7","2.2"
"2013","Nebraska","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.3","Severe Mental Distress","35.2","0.5"
"2013","Nebraska","Cigarette Use among Adults","Mental Health","Mild Mental Distress","19.3","No Mental Distress","15.7","1.2"
"2013","Nebraska","Cigarette Use among Adults","Mental Health","No Mental Distress","15.7","Severe Mental Distress","35.2","0.4"
"2013","Nebraska","Cigarette Use among Adults","Mental Health","No Mental Distress","15.7","Mild Mental Distress","19.3","0.8"
"2013","Nevada","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.0","Mild Mental Distress","16.4","2.4"
"2013","Nevada","Cigarette Use among Adults","Mental Health","Severe Mental Distress","40.0","No Mental Distress","16.2","2.5"
"2013","Nevada","Cigarette Use among Adults","Mental Health","Mild Mental Distress","16.4","Severe Mental Distress","40.0","0.4"
"2013","Nevada","Cigarette Use among Adults","Mental Health","Mild Mental Distress","16.4","No Mental Distress","16.2","1.0"
"2013","Nevada","Cigarette Use among Adults","Mental Health","No Mental Distress","16.2","Severe Mental Distress","40.0","0.4"
"2013","Nevada","Cigarette Use among Adults","Mental Health","No Mental Distress","16.2","Mild Mental Distress","16.4","1.0"
"2013","New Hampshire","Cigarette Use among Adults","Mental Health","Severe Mental Distress","34.5","Mild Mental Distress","18.1","1.9"
"2013","New Hampshire","Cigarette Use among Adults","Mental Health","Severe Mental Distress","34.5","No Mental Distress","12.5","2.8"
"2013","New Hampshire","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.1","Severe Mental Distress","34.5","0.5"
"2013","New Hampshire","Cigarette Use among Adults","Mental Health","Mild Mental Distress","18.1","No Mental Distress","12.5","1.4"
"2013","New Hampshire","Cigarette Use among Adults","Mental Health","No Mental Distress","12.5","Severe Mental Distress","34.5","0.4"
"2013","New Hampshire","Cigarette Use among Adults","Mental Health","No Mental Distress","12.5","Mild Mental Distress","18.1","0.7"
"2013","New Jersey","Cigarette Use among Adults","Mental Health","Severe Mental Distress","23.9","Mild Mental Distress","18.3","1.3"
