"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Retired","9.3","Employed or Self","13.0","0.7"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Retired","9.3","Homemaker or Student","No Data","Not Applicable"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Retired","9.3","Unable to work","33.0","0.3"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Retired","9.3","Unemployed","36.0","0.3"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unable to work","33.0","Employed or Self","13.0","2.5"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unable to work","33.0","Homemaker or Student","No Data","Not Applicable"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unable to work","33.0","Retired","9.3","3.5"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unable to work","33.0","Unemployed","36.0","0.9"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unemployed","36.0","Employed or Self","13.0","2.8"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unemployed","36.0","Homemaker or Student","No Data","Not Applicable"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unemployed","36.0","Retired","9.3","3.9"
"2015","District of Columbia","Cigarette Use among Adults","Employment","Unemployed","36.0","Unable to work","33.0","1.1"
"2015","Florida","Cigarette Use among Adults","Employment","Employed or Self","16.1","Homemaker or Student","9.8","1.6"
"2015","Florida","Cigarette Use among Adults","Employment","Employed or Self","16.1","Retired","8.6","1.9"
"2015","Florida","Cigarette Use among Adults","Employment","Employed or Self","16.1","Unable to work","35.0","0.5"
"2015","Florida","Cigarette Use among Adults","Employment","Employed or Self","16.1","Unemployed","28.0","0.6"
"2015","Florida","Cigarette Use among Adults","Employment","Homemaker or Student","9.8","Employed or Self","16.1","0.6"
"2015","Florida","Cigarette Use among Adults","Employment","Homemaker or Student","9.8","Retired","8.6","1.1"
"2015","Florida","Cigarette Use among Adults","Employment","Homemaker or Student","9.8","Unable to work","35.0","0.3"
"2015","Florida","Cigarette Use among Adults","Employment","Homemaker or Student","9.8","Unemployed","28.0","0.4"
"2015","Florida","Cigarette Use among Adults","Employment","Retired","8.6","Employed or Self","16.1","0.5"
"2015","Florida","Cigarette Use among Adults","Employment","Retired","8.6","Homemaker or Student","9.8","0.9"
"2015","Florida","Cigarette Use among Adults","Employment","Retired","8.6","Unable to work","35.0","0.2"
"2015","Florida","Cigarette Use among Adults","Employment","Retired","8.6","Unemployed","28.0","0.3"
"2015","Florida","Cigarette Use among Adults","Employment","Unable to work","35.0","Employed or Self","16.1","2.2"
"2015","Florida","Cigarette Use among Adults","Employment","Unable to work","35.0","Homemaker or Student","9.8","3.6"
"2015","Florida","Cigarette Use among Adults","Employment","Unable to work","35.0","Retired","8.6","4.1"
"2015","Florida","Cigarette Use among Adults","Employment","Unable to work","35.0","Unemployed","28.0","1.3"
"2015","Florida","Cigarette Use among Adults","Employment","Unemployed","28.0","Employed or Self","16.1","1.7"
"2015","Florida","Cigarette Use among Adults","Employment","Unemployed","28.0","Homemaker or Student","9.8","2.9"
"2015","Florida","Cigarette Use among Adults","Employment","Unemployed","28.0","Retired","8.6","3.3"
"2015","Florida","Cigarette Use among Adults","Employment","Unemployed","28.0","Unable to work","35.0","0.8"
"2015","Georgia","Cigarette Use among Adults","Employment","Employed or Self","17.4","Homemaker or Student","9.7","1.8"
"2015","Georgia","Cigarette Use among Adults","Employment","Employed or Self","17.4","Retired","11.7","1.5"
"2015","Georgia","Cigarette Use among Adults","Employment","Employed or Self","17.4","Unable to work","35.7","0.5"
"2015","Georgia","Cigarette Use among Adults","Employment","Employed or Self","17.4","Unemployed","31.1","0.6"
"2015","Georgia","Cigarette Use among Adults","Employment","Homemaker or Student","9.7","Employed or Self","17.4","0.6"
"2015","Georgia","Cigarette Use among Adults","Employment","Homemaker or Student","9.7","Retired","11.7","0.8"
"2015","Georgia","Cigarette Use among Adults","Employment","Homemaker or Student","9.7","Unable to work","35.7","0.3"
"2015","Georgia","Cigarette Use among Adults","Employment","Homemaker or Student","9.7","Unemployed","31.1","0.3"
"2015","Georgia","Cigarette Use among Adults","Employment","Retired","11.7","Employed or Self","17.4","0.7"
"2015","Georgia","Cigarette Use among Adults","Employment","Retired","11.7","Homemaker or Student","9.7","1.2"
"2015","Georgia","Cigarette Use among Adults","Employment","Retired","11.7","Unable to work","35.7","0.3"
"2015","Georgia","Cigarette Use among Adults","Employment","Retired","11.7","Unemployed","31.1","0.4"
"2015","Georgia","Cigarette Use among Adults","Employment","Unable to work","35.7","Employed or Self","17.4","2.1"
"2015","Georgia","Cigarette Use among Adults","Employment","Unable to work","35.7","Homemaker or Student","9.7","3.7"
"2015","Georgia","Cigarette Use among Adults","Employment","Unable to work","35.7","Retired","11.7","3.1"
"2015","Georgia","Cigarette Use among Adults","Employment","Unable to work","35.7","Unemployed","31.1","1.1"
"2015","Georgia","Cigarette Use among Adults","Employment","Unemployed","31.1","Employed or Self","17.4","1.8"
"2015","Georgia","Cigarette Use among Adults","Employment","Unemployed","31.1","Homemaker or Student","9.7","3.2"
"2015","Georgia","Cigarette Use among Adults","Employment","Unemployed","31.1","Retired","11.7","2.7"
"2015","Georgia","Cigarette Use among Adults","Employment","Unemployed","31.1","Unable to work","35.7","0.9"
"2015","Hawaii","Cigarette Use among Adults","Employment","Employed or Self","14.2","Homemaker or Student","13.5","1.1"
"2015","Hawaii","Cigarette Use among Adults","Employment","Employed or Self","14.2","Retired","8.5","1.7"
"2015","Hawaii","Cigarette Use among Adults","Employment","Employed or Self","14.2","Unable to work","24.5","0.6"
"2015","Hawaii","Cigarette Use among Adults","Employment","Employed or Self","14.2","Unemployed","29.6","0.5"
"2015","Hawaii","Cigarette Use among Adults","Employment","Homemaker or Student","13.5","Employed or Self","14.2","1.0"
"2015","Hawaii","Cigarette Use among Adults","Employment","Homemaker or Student","13.5","Retired","8.5","1.6"
"2015","Hawaii","Cigarette Use among Adults","Employment","Homemaker or Student","13.5","Unable to work","24.5","0.6"
"2015","Hawaii","Cigarette Use among Adults","Employment","Homemaker or Student","13.5","Unemployed","29.6","0.5"
"2015","Hawaii","Cigarette Use among Adults","Employment","Retired","8.5","Employed or Self","14.2","0.6"
"2015","Hawaii","Cigarette Use among Adults","Employment","Retired","8.5","Homemaker or Student","13.5","0.6"
"2015","Hawaii","Cigarette Use among Adults","Employment","Retired","8.5","Unable to work","24.5","0.3"
"2015","Hawaii","Cigarette Use among Adults","Employment","Retired","8.5","Unemployed","29.6","0.3"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unable to work","24.5","Employed or Self","14.2","1.7"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unable to work","24.5","Homemaker or Student","13.5","1.8"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unable to work","24.5","Retired","8.5","2.9"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unable to work","24.5","Unemployed","29.6","0.8"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unemployed","29.6","Employed or Self","14.2","2.1"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unemployed","29.6","Homemaker or Student","13.5","2.2"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unemployed","29.6","Retired","8.5","3.5"
"2015","Hawaii","Cigarette Use among Adults","Employment","Unemployed","29.6","Unable to work","24.5","1.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Employed or Self","14.4","Homemaker or Student","5.2","2.8"
"2015","Idaho","Cigarette Use among Adults","Employment","Employed or Self","14.4","Retired","8.3","1.7"
"2015","Idaho","Cigarette Use among Adults","Employment","Employed or Self","14.4","Unable to work","32.2","0.4"
"2015","Idaho","Cigarette Use among Adults","Employment","Employed or Self","14.4","Unemployed","32.3","0.4"
"2015","Idaho","Cigarette Use among Adults","Employment","Homemaker or Student","5.2","Employed or Self","14.4","0.4"
"2015","Idaho","Cigarette Use among Adults","Employment","Homemaker or Student","5.2","Retired","8.3","0.6"
"2015","Idaho","Cigarette Use among Adults","Employment","Homemaker or Student","5.2","Unable to work","32.2","0.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Homemaker or Student","5.2","Unemployed","32.3","0.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Retired","8.3","Employed or Self","14.4","0.6"
"2015","Idaho","Cigarette Use among Adults","Employment","Retired","8.3","Homemaker or Student","5.2","1.6"
"2015","Idaho","Cigarette Use among Adults","Employment","Retired","8.3","Unable to work","32.2","0.3"
"2015","Idaho","Cigarette Use among Adults","Employment","Retired","8.3","Unemployed","32.3","0.3"
"2015","Idaho","Cigarette Use among Adults","Employment","Unable to work","32.2","Employed or Self","14.4","2.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Unable to work","32.2","Homemaker or Student","5.2","6.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Unable to work","32.2","Retired","8.3","3.9"
"2015","Idaho","Cigarette Use among Adults","Employment","Unable to work","32.2","Unemployed","32.3","1.0"
"2015","Idaho","Cigarette Use among Adults","Employment","Unemployed","32.3","Employed or Self","14.4","2.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Unemployed","32.3","Homemaker or Student","5.2","6.2"
"2015","Idaho","Cigarette Use among Adults","Employment","Unemployed","32.3","Retired","8.3","3.9"
"2015","Idaho","Cigarette Use among Adults","Employment","Unemployed","32.3","Unable to work","32.2","1.0"
"2015","Illinois","Cigarette Use among Adults","Employment","Employed or Self","15.0","Homemaker or Student","11.8","1.3"
"2015","Illinois","Cigarette Use among Adults","Employment","Employed or Self","15.0","Retired","8.9","1.7"
"2015","Illinois","Cigarette Use among Adults","Employment","Employed or Self","15.0","Unable to work","32.2","0.5"
"2015","Illinois","Cigarette Use among Adults","Employment","Employed or Self","15.0","Unemployed","29.5","0.5"
"2015","Illinois","Cigarette Use among Adults","Employment","Homemaker or Student","11.8","Employed or Self","15.0","0.8"
"2015","Illinois","Cigarette Use among Adults","Employment","Homemaker or Student","11.8","Retired","8.9","1.3"
"2015","Illinois","Cigarette Use among Adults","Employment","Homemaker or Student","11.8","Unable to work","32.2","0.4"
"2015","Illinois","Cigarette Use among Adults","Employment","Homemaker or Student","11.8","Unemployed","29.5","0.4"
"2015","Illinois","Cigarette Use among Adults","Employment","Retired","8.9","Employed or Self","15.0","0.6"
"2015","Illinois","Cigarette Use among Adults","Employment","Retired","8.9","Homemaker or Student","11.8","0.8"
"2015","Illinois","Cigarette Use among Adults","Employment","Retired","8.9","Unable to work","32.2","0.3"
"2015","Illinois","Cigarette Use among Adults","Employment","Retired","8.9","Unemployed","29.5","0.3"
"2015","Illinois","Cigarette Use among Adults","Employment","Unable to work","32.2","Employed or Self","15.0","2.1"
"2015","Illinois","Cigarette Use among Adults","Employment","Unable to work","32.2","Homemaker or Student","11.8","2.7"
"2015","Illinois","Cigarette Use among Adults","Employment","Unable to work","32.2","Retired","8.9","3.6"
"2015","Illinois","Cigarette Use among Adults","Employment","Unable to work","32.2","Unemployed","29.5","1.1"
"2015","Illinois","Cigarette Use among Adults","Employment","Unemployed","29.5","Employed or Self","15.0","2.0"
"2015","Illinois","Cigarette Use among Adults","Employment","Unemployed","29.5","Homemaker or Student","11.8","2.5"
"2015","Illinois","Cigarette Use among Adults","Employment","Unemployed","29.5","Retired","8.9","3.3"
"2015","Illinois","Cigarette Use among Adults","Employment","Unemployed","29.5","Unable to work","32.2","0.9"
"2015","Indiana","Cigarette Use among Adults","Employment","Employed or Self","18.9","Homemaker or Student","16.4","1.2"
"2015","Indiana","Cigarette Use among Adults","Employment","Employed or Self","18.9","Retired","12.6","1.5"
"2015","Indiana","Cigarette Use among Adults","Employment","Employed or Self","18.9","Unable to work","42.1","0.4"
"2015","Indiana","Cigarette Use among Adults","Employment","Employed or Self","18.9","Unemployed","43.8","0.4"
"2015","Indiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.4","Employed or Self","18.9","0.9"
"2015","Indiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.4","Retired","12.6","1.3"
"2015","Indiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.4","Unable to work","42.1","0.4"
"2015","Indiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.4","Unemployed","43.8","0.4"
"2015","Indiana","Cigarette Use among Adults","Employment","Retired","12.6","Employed or Self","18.9","0.7"
"2015","Indiana","Cigarette Use among Adults","Employment","Retired","12.6","Homemaker or Student","16.4","0.8"
"2015","Indiana","Cigarette Use among Adults","Employment","Retired","12.6","Unable to work","42.1","0.3"
"2015","Indiana","Cigarette Use among Adults","Employment","Retired","12.6","Unemployed","43.8","0.3"
"2015","Indiana","Cigarette Use among Adults","Employment","Unable to work","42.1","Employed or Self","18.9","2.2"
"2015","Indiana","Cigarette Use among Adults","Employment","Unable to work","42.1","Homemaker or Student","16.4","2.6"
"2015","Indiana","Cigarette Use among Adults","Employment","Unable to work","42.1","Retired","12.6","3.3"
"2015","Indiana","Cigarette Use among Adults","Employment","Unable to work","42.1","Unemployed","43.8","1.0"
"2015","Indiana","Cigarette Use among Adults","Employment","Unemployed","43.8","Employed or Self","18.9","2.3"
"2015","Indiana","Cigarette Use among Adults","Employment","Unemployed","43.8","Homemaker or Student","16.4","2.7"
"2015","Indiana","Cigarette Use among Adults","Employment","Unemployed","43.8","Retired","12.6","3.5"
"2015","Indiana","Cigarette Use among Adults","Employment","Unemployed","43.8","Unable to work","42.1","1.0"
"2015","Iowa","Cigarette Use among Adults","Employment","Employed or Self","18.0","Homemaker or Student","14.1","1.3"
"2015","Iowa","Cigarette Use among Adults","Employment","Employed or Self","18.0","Retired","11.5","1.6"
"2015","Iowa","Cigarette Use among Adults","Employment","Employed or Self","18.0","Unable to work","41.7","0.4"
"2015","Iowa","Cigarette Use among Adults","Employment","Employed or Self","18.0","Unemployed","40.1","0.4"
"2015","Iowa","Cigarette Use among Adults","Employment","Homemaker or Student","14.1","Employed or Self","18.0","0.8"
"2015","Iowa","Cigarette Use among Adults","Employment","Homemaker or Student","14.1","Retired","11.5","1.2"
"2015","Iowa","Cigarette Use among Adults","Employment","Homemaker or Student","14.1","Unable to work","41.7","0.3"
"2015","Iowa","Cigarette Use among Adults","Employment","Homemaker or Student","14.1","Unemployed","40.1","0.4"
"2015","Iowa","Cigarette Use among Adults","Employment","Retired","11.5","Employed or Self","18.0","0.6"
"2015","Iowa","Cigarette Use among Adults","Employment","Retired","11.5","Homemaker or Student","14.1","0.8"
"2015","Iowa","Cigarette Use among Adults","Employment","Retired","11.5","Unable to work","41.7","0.3"
"2015","Iowa","Cigarette Use among Adults","Employment","Retired","11.5","Unemployed","40.1","0.3"
"2015","Iowa","Cigarette Use among Adults","Employment","Unable to work","41.7","Employed or Self","18.0","2.3"
"2015","Iowa","Cigarette Use among Adults","Employment","Unable to work","41.7","Homemaker or Student","14.1","3.0"
"2015","Iowa","Cigarette Use among Adults","Employment","Unable to work","41.7","Retired","11.5","3.6"
"2015","Iowa","Cigarette Use among Adults","Employment","Unable to work","41.7","Unemployed","40.1","1.0"
"2015","Iowa","Cigarette Use among Adults","Employment","Unemployed","40.1","Employed or Self","18.0","2.2"
"2015","Iowa","Cigarette Use among Adults","Employment","Unemployed","40.1","Homemaker or Student","14.1","2.8"
"2015","Iowa","Cigarette Use among Adults","Employment","Unemployed","40.1","Retired","11.5","3.5"
"2015","Iowa","Cigarette Use among Adults","Employment","Unemployed","40.1","Unable to work","41.7","1.0"
"2015","Kansas","Cigarette Use among Adults","Employment","Employed or Self","17.9","Homemaker or Student","11.7","1.5"
"2015","Kansas","Cigarette Use among Adults","Employment","Employed or Self","17.9","Retired","10.3","1.7"
"2015","Kansas","Cigarette Use among Adults","Employment","Employed or Self","17.9","Unable to work","41.0","0.4"
"2015","Kansas","Cigarette Use among Adults","Employment","Employed or Self","17.9","Unemployed","34.7","0.5"
"2015","Kansas","Cigarette Use among Adults","Employment","Homemaker or Student","11.7","Employed or Self","17.9","0.7"
"2015","Kansas","Cigarette Use among Adults","Employment","Homemaker or Student","11.7","Retired","10.3","1.1"
"2015","Kansas","Cigarette Use among Adults","Employment","Homemaker or Student","11.7","Unable to work","41.0","0.3"
"2015","Kansas","Cigarette Use among Adults","Employment","Homemaker or Student","11.7","Unemployed","34.7","0.3"
"2015","Kansas","Cigarette Use among Adults","Employment","Retired","10.3","Employed or Self","17.9","0.6"
"2015","Kansas","Cigarette Use among Adults","Employment","Retired","10.3","Homemaker or Student","11.7","0.9"
"2015","Kansas","Cigarette Use among Adults","Employment","Retired","10.3","Unable to work","41.0","0.3"
"2015","Kansas","Cigarette Use among Adults","Employment","Retired","10.3","Unemployed","34.7","0.3"
"2015","Kansas","Cigarette Use among Adults","Employment","Unable to work","41.0","Employed or Self","17.9","2.3"
"2015","Kansas","Cigarette Use among Adults","Employment","Unable to work","41.0","Homemaker or Student","11.7","3.5"
"2015","Kansas","Cigarette Use among Adults","Employment","Unable to work","41.0","Retired","10.3","4.0"
"2015","Kansas","Cigarette Use among Adults","Employment","Unable to work","41.0","Unemployed","34.7","1.2"
"2015","Kansas","Cigarette Use among Adults","Employment","Unemployed","34.7","Employed or Self","17.9","1.9"
"2015","Kansas","Cigarette Use among Adults","Employment","Unemployed","34.7","Homemaker or Student","11.7","3.0"
"2015","Kansas","Cigarette Use among Adults","Employment","Unemployed","34.7","Retired","10.3","3.4"
"2015","Kansas","Cigarette Use among Adults","Employment","Unemployed","34.7","Unable to work","41.0","0.8"
"2015","Kentucky","Cigarette Use among Adults","Employment","Employed or Self","25.2","Homemaker or Student","21.1","1.2"
"2015","Kentucky","Cigarette Use among Adults","Employment","Employed or Self","25.2","Retired","15.1","1.7"
"2015","Kentucky","Cigarette Use among Adults","Employment","Employed or Self","25.2","Unable to work","43.5","0.6"
"2015","Kentucky","Cigarette Use among Adults","Employment","Employed or Self","25.2","Unemployed","42.3","0.6"
"2015","Kentucky","Cigarette Use among Adults","Employment","Homemaker or Student","21.1","Employed or Self","25.2","0.8"
"2015","Kentucky","Cigarette Use among Adults","Employment","Homemaker or Student","21.1","Retired","15.1","1.4"
"2015","Kentucky","Cigarette Use among Adults","Employment","Homemaker or Student","21.1","Unable to work","43.5","0.5"
"2015","Kentucky","Cigarette Use among Adults","Employment","Homemaker or Student","21.1","Unemployed","42.3","0.5"
"2015","Kentucky","Cigarette Use among Adults","Employment","Retired","15.1","Employed or Self","25.2","0.6"
"2015","Kentucky","Cigarette Use among Adults","Employment","Retired","15.1","Homemaker or Student","21.1","0.7"
"2015","Kentucky","Cigarette Use among Adults","Employment","Retired","15.1","Unable to work","43.5","0.3"
"2015","Kentucky","Cigarette Use among Adults","Employment","Retired","15.1","Unemployed","42.3","0.4"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unable to work","43.5","Employed or Self","25.2","1.7"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unable to work","43.5","Homemaker or Student","21.1","2.1"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unable to work","43.5","Retired","15.1","2.9"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unable to work","43.5","Unemployed","42.3","1.0"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unemployed","42.3","Employed or Self","25.2","1.7"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unemployed","42.3","Homemaker or Student","21.1","2.0"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unemployed","42.3","Retired","15.1","2.8"
"2015","Kentucky","Cigarette Use among Adults","Employment","Unemployed","42.3","Unable to work","43.5","1.0"
"2015","Louisiana","Cigarette Use among Adults","Employment","Employed or Self","21.9","Homemaker or Student","16.1","1.4"
"2015","Louisiana","Cigarette Use among Adults","Employment","Employed or Self","21.9","Retired","11.8","1.9"
"2015","Louisiana","Cigarette Use among Adults","Employment","Employed or Self","21.9","Unable to work","34.1","0.6"
"2015","Louisiana","Cigarette Use among Adults","Employment","Employed or Self","21.9","Unemployed","39.4","0.6"
"2015","Louisiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.1","Employed or Self","21.9","0.7"
"2015","Louisiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.1","Retired","11.8","1.4"
"2015","Louisiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.1","Unable to work","34.1","0.5"
"2015","Louisiana","Cigarette Use among Adults","Employment","Homemaker or Student","16.1","Unemployed","39.4","0.4"
"2015","Louisiana","Cigarette Use among Adults","Employment","Retired","11.8","Employed or Self","21.9","0.5"
"2015","Louisiana","Cigarette Use among Adults","Employment","Retired","11.8","Homemaker or Student","16.1","0.7"
"2015","Louisiana","Cigarette Use among Adults","Employment","Retired","11.8","Unable to work","34.1","0.3"
"2015","Louisiana","Cigarette Use among Adults","Employment","Retired","11.8","Unemployed","39.4","0.3"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unable to work","34.1","Employed or Self","21.9","1.6"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unable to work","34.1","Homemaker or Student","16.1","2.1"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unable to work","34.1","Retired","11.8","2.9"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unable to work","34.1","Unemployed","39.4","0.9"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unemployed","39.4","Employed or Self","21.9","1.8"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unemployed","39.4","Homemaker or Student","16.1","2.4"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unemployed","39.4","Retired","11.8","3.3"
"2015","Louisiana","Cigarette Use among Adults","Employment","Unemployed","39.4","Unable to work","34.1","1.2"
"2015","Maine","Cigarette Use among Adults","Employment","Employed or Self","20.5","Homemaker or Student","13.1","1.6"
"2015","Maine","Cigarette Use among Adults","Employment","Employed or Self","20.5","Retired","8.3","2.5"
"2015","Maine","Cigarette Use among Adults","Employment","Employed or Self","20.5","Unable to work","41.5","0.5"
"2015","Maine","Cigarette Use among Adults","Employment","Employed or Self","20.5","Unemployed","32.5","0.6"
"2015","Maine","Cigarette Use among Adults","Employment","Homemaker or Student","13.1","Employed or Self","20.5","0.6"
"2015","Maine","Cigarette Use among Adults","Employment","Homemaker or Student","13.1","Retired","8.3","1.6"
"2015","Maine","Cigarette Use among Adults","Employment","Homemaker or Student","13.1","Unable to work","41.5","0.3"
"2015","Maine","Cigarette Use among Adults","Employment","Homemaker or Student","13.1","Unemployed","32.5","0.4"
"2015","Maine","Cigarette Use among Adults","Employment","Retired","8.3","Employed or Self","20.5","0.4"
"2015","Maine","Cigarette Use among Adults","Employment","Retired","8.3","Homemaker or Student","13.1","0.6"
"2015","Maine","Cigarette Use among Adults","Employment","Retired","8.3","Unable to work","41.5","0.2"
"2015","Maine","Cigarette Use among Adults","Employment","Retired","8.3","Unemployed","32.5","0.3"
"2015","Maine","Cigarette Use among Adults","Employment","Unable to work","41.5","Employed or Self","20.5","2.0"
"2015","Maine","Cigarette Use among Adults","Employment","Unable to work","41.5","Homemaker or Student","13.1","3.2"
"2015","Maine","Cigarette Use among Adults","Employment","Unable to work","41.5","Retired","8.3","5.0"
"2015","Maine","Cigarette Use among Adults","Employment","Unable to work","41.5","Unemployed","32.5","1.3"
"2015","Maine","Cigarette Use among Adults","Employment","Unemployed","32.5","Employed or Self","20.5","1.6"
"2015","Maine","Cigarette Use among Adults","Employment","Unemployed","32.5","Homemaker or Student","13.1","2.5"
"2015","Maine","Cigarette Use among Adults","Employment","Unemployed","32.5","Retired","8.3","3.9"
"2015","Maine","Cigarette Use among Adults","Employment","Unemployed","32.5","Unable to work","41.5","0.8"
"2015","Maryland","Cigarette Use among Adults","Employment","Employed or Self","14.8","Homemaker or Student","6.7","2.2"
"2015","Maryland","Cigarette Use among Adults","Employment","Employed or Self","14.8","Retired","10.5","1.4"
"2015","Maryland","Cigarette Use among Adults","Employment","Employed or Self","14.8","Unable to work","38.9","0.4"
"2015","Maryland","Cigarette Use among Adults","Employment","Employed or Self","14.8","Unemployed","27.4","0.5"
"2015","Maryland","Cigarette Use among Adults","Employment","Homemaker or Student","6.7","Employed or Self","14.8","0.5"
"2015","Maryland","Cigarette Use among Adults","Employment","Homemaker or Student","6.7","Retired","10.5","0.6"
"2015","Maryland","Cigarette Use among Adults","Employment","Homemaker or Student","6.7","Unable to work","38.9","0.2"
"2015","Maryland","Cigarette Use among Adults","Employment","Homemaker or Student","6.7","Unemployed","27.4","0.2"
"2015","Maryland","Cigarette Use among Adults","Employment","Retired","10.5","Employed or Self","14.8","0.7"
"2015","Maryland","Cigarette Use among Adults","Employment","Retired","10.5","Homemaker or Student","6.7","1.6"
"2015","Maryland","Cigarette Use among Adults","Employment","Retired","10.5","Unable to work","38.9","0.3"
"2015","Maryland","Cigarette Use among Adults","Employment","Retired","10.5","Unemployed","27.4","0.4"
"2015","Maryland","Cigarette Use among Adults","Employment","Unable to work","38.9","Employed or Self","14.8","2.6"
"2015","Maryland","Cigarette Use among Adults","Employment","Unable to work","38.9","Homemaker or Student","6.7","5.8"
"2015","Maryland","Cigarette Use among Adults","Employment","Unable to work","38.9","Retired","10.5","3.7"
"2015","Maryland","Cigarette Use among Adults","Employment","Unable to work","38.9","Unemployed","27.4","1.4"
"2015","Maryland","Cigarette Use among Adults","Employment","Unemployed","27.4","Employed or Self","14.8","1.9"
"2015","Maryland","Cigarette Use among Adults","Employment","Unemployed","27.4","Homemaker or Student","6.7","4.1"
"2015","Maryland","Cigarette Use among Adults","Employment","Unemployed","27.4","Retired","10.5","2.6"
"2015","Maryland","Cigarette Use among Adults","Employment","Unemployed","27.4","Unable to work","38.9","0.7"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Employed or Self","13.0","Homemaker or Student","7.1","1.8"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Employed or Self","13.0","Retired","9.7","1.3"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Employed or Self","13.0","Unable to work","34.6","0.4"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Employed or Self","13.0","Unemployed","31.0","0.4"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Homemaker or Student","7.1","Employed or Self","13.0","0.5"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Homemaker or Student","7.1","Retired","9.7","0.7"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Homemaker or Student","7.1","Unable to work","34.6","0.2"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Homemaker or Student","7.1","Unemployed","31.0","0.2"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Retired","9.7","Employed or Self","13.0","0.7"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Retired","9.7","Homemaker or Student","7.1","1.4"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Retired","9.7","Unable to work","34.6","0.3"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Retired","9.7","Unemployed","31.0","0.3"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unable to work","34.6","Employed or Self","13.0","2.7"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unable to work","34.6","Homemaker or Student","7.1","4.9"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unable to work","34.6","Retired","9.7","3.6"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unable to work","34.6","Unemployed","31.0","1.1"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unemployed","31.0","Employed or Self","13.0","2.4"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unemployed","31.0","Homemaker or Student","7.1","4.4"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unemployed","31.0","Retired","9.7","3.2"
"2015","Massachusetts","Cigarette Use among Adults","Employment","Unemployed","31.0","Unable to work","34.6","0.9"
